imageNr,layerNr,approx1,approx2,approx3,approx4,approx5,approx6,approx7,approx8
119,6,2791.0,2234.0,2556.0,3420.0,2668.0,2693.0,1790.0,1929.0
119,7,1467.0,1147.0,1186.0,1677.0,1339.0,1496.0,976.0,1095.0
119,8,2987.0,919.0,801.0,1429.0,1148.0,767.0,844.0,888.0
120,1,321574.0,389807.0,439894.0,336077.0,329564.0,362023.0,425030.0,425318.0
120,2,107780.0,131095.0,147167.0,113200.0,110552.0,120137.0,142489.0,141729.0
120,3,73438.0,89380.0,100036.0,76811.0,75307.0,82736.0,96766.0,96355.0
120,4,50794.0,62177.0,68694.0,54472.0,51136.0,57745.0,66378.0,66648.0
120,5,13680.0,17832.0,19593.0,16014.0,14380.0,17430.0,19476.0,18806.0
120,6,2169.0,2415.0,2173.0,2284.0,2788.0,2214.0,2346.0,2317.0
120,7,1137.0,1226.0,800.0,1195.0,1547.0,1252.0,1391.0,1376.0
120,8,709.0,801.0,601.0,1357.0,1207.0,1400.0,1508.0,2057.0
121,1,266427.0,249955.0,213956.0,191488.0,287482.0,285832.0,134180.0,134320.0
121,2,88907.0,84135.0,71650.0,64650.0,96326.0,93907.0,45012.0,44917.0
121,3,60861.0,57748.0,48910.0,44044.0,65834.0,64195.0,30576.0,32429.0
121,4,43853.0,37978.0,32683.0,28455.0,44226.0,45708.0,21501.0,25211.0
121,5,14785.0,8691.0,7953.0,5787.0,12028.0,11705.0,8077.0,8542.0
121,6,2484.0,2255.0,2335.0,2689.0,3056.0,2877.0,2342.0,2289.0
121,7,1235.0,1155.0,1064.0,1267.0,1478.0,1301.0,1547.0,1779.0
121,8,964.0,1115.0,1239.0,1143.0,1317.0,1349.0,1260.0,1295.0
122,1,298297.0,237036.0,224953.0,240913.0,226832.0,344899.0,223562.0,223509.0
122,2,99791.0,79607.0,75407.0,81236.0,76100.0,114004.0,75017.0,75399.0
122,3,67646.0,54285.0,51151.0,54777.0,51543.0,78710.0,50852.0,51158.0
122,4,47392.0,38002.0,35593.0,40302.0,35672.0,52676.0,36108.0,38427.0
122,5,12144.0,10987.0,8884.0,12264.0,10086.0,11647.0,11166.0,11332.0
122,6,2207.0,1777.0,1911.0,2086.0,2380.0,2620.0,1797.0,1872.0
122,7,1228.0,782.0,918.0,782.0,1195.0,1191.0,821.0,825.0
122,8,689.0,526.0,745.0,558.0,1966.0,1747.0,457.0,504.0
123,1,292152.0,257281.0,212175.0,222162.0,249855.0,216203.0,325425.0,325985.0
123,2,97379.0,86472.0,71035.0,74871.0,83605.0,72046.0,109157.0,107948.0
123,3,66412.0,59175.0,48281.0,50509.0,56774.0,49396.0,74307.0,73663.0
123,4,46751.0,40979.0,35953.0,35274.0,38786.0,36514.0,52331.0,53241.0
123,5,12971.0,11223.0,11580.0,9994.0,11000.0,10426.0,15364.0,14846.0
123,6,2426.0,1794.0,1943.0,2469.0,1411.0,1941.0,2011.0,2089.0
123,7,1474.0,941.0,841.0,968.0,546.0,1078.0,1295.0,1375.0
123,8,783.0,1156.0,419.0,597.0,248.0,679.0,1235.0,992.0
124,1,358068.0,245079.0,323400.0,276854.0,301978.0,332744.0,262258.0,262767.0
124,2,119589.0,82257.0,108153.0,93352.0,101169.0,109737.0,87996.0,87409.0
124,3,81342.0,56387.0,73573.0,63135.0,68866.0,74996.0,59998.0,61318.0
124,4,55953.0,38863.0,49585.0,43321.0,47606.0,53086.0,38679.0,41329.0
124,5,15120.0,10542.0,12843.0,11485.0,14170.0,14913.0,9263.0,9571.0
124,6,1696.0,1714.0,1823.0,2525.0,1791.0,2052.0,2378.0,2522.0
124,7,937.0,951.0,746.0,1261.0,868.0,869.0,1209.0,1298.0
124,8,521.0,1349.0,481.0,817.0,1368.0,550.0,1371.0,1431.0
125,1,226647.0,192749.0,228952.0,295837.0,208970.0,235402.0,312121.0,312784.0
125,2,75862.0,64949.0,76750.0,99853.0,70009.0,77867.0,104786.0,104009.0
125,3,51655.0,44596.0,52263.0,67665.0,47450.0,54413.0,71574.0,71145.0
125,4,37782.0,32883.0,37968.0,48934.0,35510.0,40787.0,49253.0,50237.0
125,5,11951.0,11039.0,11400.0,15469.0,12496.0,14007.0,14496.0,14044.0
125,6,2984.0,1912.0,2425.0,3024.0,1897.0,2380.0,2471.0,2487.0
125,7,1248.0,730.0,1138.0,1457.0,736.0,792.0,1165.0,1277.0
125,8,1676.0,682.0,705.0,1085.0,249.0,810.0,779.0,866.0
126,1,264055.0,159384.0,211383.0,165595.0,230249.0,208767.0,189841.0,190107.0
126,2,87848.0,53697.0,70793.0,55988.0,76865.0,69424.0,63720.0,62855.0
126,3,60093.0,37041.0,48403.0,38109.0,52216.0,47986.0,43462.0,43122.0
126,4,41856.0,26088.0,35087.0,26148.0,34018.0,36116.0,29857.0,32168.0
126,5,10928.0,7759.0,10871.0,7074.0,7997.0,12688.0,9065.0,8947.0
126,6,1946.0,1461.0,2057.0,1395.0,1534.0,2385.0,1717.0,1747.0
126,7,1169.0,757.0,776.0,691.0,665.0,1106.0,774.0,775.0
126,8,858.0,609.0,521.0,2503.0,885.0,1055.0,735.0,726.0
127,1,421443.0,459958.0,471394.0,471171.0,417231.0,471791.0,454154.0,454834.0
127,2,141421.0,154519.0,158223.0,158360.0,140061.0,158074.0,152364.0,151807.0
127,3,95721.0,104618.0,107108.0,106943.0,94708.0,107657.0,102997.0,103768.0
127,4,63447.0,68731.0,69639.0,69708.0,62505.0,68129.0,68306.0,69383.0
127,5,14097.0,15841.0,15207.0,14695.0,14528.0,12323.0,15443.0,15563.0
127,6,2456.0,3616.0,2858.0,2542.0,2413.0,2628.0,2509.0,2649.0
127,7,1282.0,1316.0,1464.0,1510.0,1048.0,1623.0,1252.0,1295.0
127,8,1318.0,1305.0,1407.0,1234.0,1078.0,1477.0,1327.0,1281.0
128,1,274385.0,215860.0,223938.0,300069.0,333657.0,189867.0,303679.0,303345.0
128,2,91238.0,72645.0,75092.0,101445.0,111812.0,62727.0,101881.0,100711.0
128,3,62316.0,49926.0,51112.0,68904.0,76246.0,44091.0,69458.0,69029.0
128,4,41814.0,33456.0,34486.0,47348.0,50771.0,31218.0,46260.0,47257.0
128,5,11247.0,10410.0,8911.0,13812.0,14737.0,8982.0,14075.0,13498.0
128,6,1923.0,1762.0,1650.0,2342.0,2293.0,2969.0,2027.0,1982.0
128,7,1610.0,1306.0,1227.0,1422.0,1554.0,2089.0,1343.0,1427.0
128,8,1520.0,1303.0,1307.0,1513.0,1141.0,979.0,1773.0,2187.0
129,1,224050.0,240633.0,212096.0,280257.0,181060.0,142959.0,274113.0,274090.0
129,2,74970.0,81139.0,71123.0,94726.0,60747.0,48901.0,92054.0,92034.0
129,3,51063.0,55364.0,48285.0,63869.0,41108.0,33733.0,62621.0,62821.0
129,4,37094.0,38879.0,33853.0,46260.0,28544.0,25310.0,43519.0,45316.0
129,5,11824.0,11917.0,8901.0,13598.0,9320.0,6902.0,12786.0,12655.0
129,6,2670.0,2548.0,1641.0,3084.0,1815.0,1443.0,2929.0,2898.0
129,7,996.0,1356.0,760.0,1108.0,704.0,454.0,1143.0,1142.0
129,8,908.0,2229.0,586.0,861.0,668.0,219.0,468.0,419.0
130,1,331872.0,279213.0,320189.0,367990.0,363631.0,327207.0,277882.0,279163.0
130,2,111321.0,93854.0,107477.0,124086.0,121885.0,109165.0,93162.0,93386.0
130,3,75599.0,63816.0,73006.0,83890.0,82730.0,74368.0,62927.0,63342.0
130,4,51543.0,44689.0,48714.0,56461.0,56972.0,52542.0,44134.0,46036.0
130,5,11717.0,11340.0,10701.0,12778.0,16349.0,12602.0,11607.0,11336.0
130,6,3471.0,1973.0,3187.0,3884.0,3180.0,2402.0,1306.0,1552.0
130,7,1086.0,1104.0,1374.0,1318.0,1499.0,1309.0,535.0,574.0
130,8,702.0,796.0,879.0,1086.0,1410.0,2422.0,299.0,334.0
131,1,487572.0,212187.0,296568.0,227007.0,58970.0,302426.0,283750.0,284224.0
131,2,162713.0,71535.0,99000.0,76831.0,19796.0,99424.0,95237.0,93737.0
131,3,110774.0,49213.0,67466.0,52143.0,13410.0,68264.0,65048.0,64220.0
131,4,69339.0,33289.0,43045.0,34936.0,8621.0,48139.0,43824.0,44533.0
131,5,11869.0,9368.0,8697.0,8427.0,2723.0,12883.0,11870.0,11474.0
131,6,2715.0,2210.0,3260.0,2365.0,1353.0,1864.0,2030.0,2042.0
131,7,1725.0,1120.0,1178.0,952.0,640.0,1006.0,1146.0,1194.0
131,8,1178.0,1013.0,2814.0,524.0,243.0,1407.0,628.0,661.0
132,1,257070.0,200275.0,277928.0,283172.0,234206.0,265617.0,267929.0,267555.0
132,2,86097.0,67277.0,92926.0,95548.0,78460.0,87991.0,89840.0,89731.0
132,3,58583.0,45950.0,63002.0,64498.0,53158.0,61094.0,60695.0,60974.0
132,4,41001.0,33148.0,45008.0,46905.0,36659.0,46320.0,42061.0,44110.0
132,5,12528.0,10013.0,12993.0,14032.0,10216.0,15028.0,12896.0,12769.0
132,6,2433.0,1696.0,2482.0,1507.0,1880.0,1254.0,1735.0,1729.0
132,7,1566.0,1053.0,1408.0,632.0,1076.0,448.0,1004.0,1032.0
132,8,1481.0,929.0,766.0,547.0,977.0,665.0,390.0,414.0
133,1,214502.0,212908.0,279580.0,190340.0,197770.0,232332.0,101021.0,101518.0
133,2,71492.0,71849.0,93403.0,64464.0,66304.0,76277.0,33853.0,34173.0
133,3,48807.0,49456.0,63638.0,43786.0,45251.0,52644.0,22923.0,23343.0
133,4,32358.0,33906.0,42123.0,29456.0,28438.0,36607.0,14466.0,17972.0
133,5,6761.0,8988.0,9678.0,8425.0,6177.0,8726.0,3003.0,3860.0
133,6,2397.0,1605.0,1795.0,2037.0,2083.0,1640.0,1244.0,1835.0
133,7,920.0,903.0,1333.0,989.0,730.0,1008.0,605.0,776.0
133,8,630.0,466.0,2806.0,797.0,537.0,822.0,292.0,434.0
134,1,299944.0,317872.0,192375.0,269237.0,391946.0,238380.0,309267.0,309705.0
134,2,100356.0,106896.0,64446.0,90762.0,131502.0,79622.0,103798.0,103408.0
134,3,68065.0,73078.0,43641.0,61703.0,89409.0,55147.0,70561.0,70413.0
134,4,47038.0,51347.0,33416.0,45947.0,59645.0,39953.0,48995.0,50284.0
134,5,11312.0,13765.0,10477.0,15519.0,14443.0,11974.0,14665.0,14742.0
134,6,2161.0,1965.0,1134.0,2568.0,2184.0,2294.0,2670.0,2455.0
134,7,1108.0,1400.0,720.0,1292.0,989.0,1445.0,1242.0,1304.0
134,8,762.0,1068.0,964.0,837.0,643.0,3907.0,1820.0,2266.0
135,1,289168.0,280159.0,257905.0,303080.0,410184.0,269333.0,340800.0,341380.0
135,2,96962.0,94212.0,86513.0,102200.0,137638.0,89569.0,114448.0,113140.0
135,3,66152.0,64526.0,58804.0,69548.0,93954.0,62309.0,78134.0,78917.0
135,4,43897.0,43694.0,41581.0,45260.0,64397.0,41266.0,53070.0,53845.0
135,5,10450.0,12102.0,12753.0,10066.0,19131.0,10003.0,15066.0,15156.0
135,6,3098.0,2534.0,2266.0,2844.0,2728.0,2553.0,3357.0,3082.0
135,7,1603.0,1135.0,1028.0,1185.0,973.0,1146.0,1258.0,1155.0
135,8,3089.0,1715.0,2559.0,2900.0,1816.0,2856.0,2930.0,2848.0
136,1,261710.0,359855.0,236084.0,285827.0,328582.0,262114.0,214925.0,215357.0
136,2,87616.0,121192.0,79200.0,96393.0,110277.0,87567.0,72195.0,73104.0
136,3,59410.0,82623.0,53729.0,65271.0,75148.0,59824.0,48952.0,49750.0
136,4,42352.0,56586.0,36787.0,44668.0,53685.0,43803.0,35865.0,38365.0
136,5,12501.0,16237.0,8806.0,11822.0,16574.0,12238.0,12580.0,12325.0
136,6,2074.0,2319.0,1696.0,2601.0,2287.0,1805.0,2203.0,2121.0
136,7,1422.0,1612.0,1105.0,1764.0,1477.0,1263.0,1320.0,1344.0
136,8,673.0,881.0,836.0,1013.0,790.0,572.0,1214.0,1711.0
137,1,286213.0,373497.0,317953.0,333833.0,253475.0,310835.0,381141.0,381390.0
137,2,96013.0,125595.0,106466.0,112386.0,85046.0,104305.0,127866.0,126973.0
137,3,65491.0,85670.0,72315.0,76268.0,57777.0,71370.0,87070.0,86477.0
137,4,46219.0,60984.0,50991.0,53780.0,40827.0,50374.0,59605.0,60328.0
137,5,13612.0,19683.0,15681.0,16220.0,13774.0,13870.0,16884.0,16488.0
137,6,2149.0,2819.0,1531.0,2529.0,1138.0,2289.0,2625.0,2656.0
137,7,1585.0,1790.0,745.0,1238.0,499.0,1276.0,1781.0,1862.0
137,8,1149.0,1725.0,873.0,1212.0,353.0,1206.0,1455.0,1503.0
138,1,310025.0,299421.0,226308.0,287970.0,213891.0,333074.0,295232.0,295975.0
138,2,103651.0,100851.0,75769.0,97429.0,71814.0,109687.0,99049.0,97984.0
138,3,70534.0,68827.0,51388.0,65950.0,48761.0,76050.0,67271.0,66723.0
138,4,50079.0,47692.0,38061.0,46763.0,33151.0,52499.0,46920.0,48349.0
138,5,15185.0,12631.0,12096.0,12380.0,10052.0,14617.0,12835.0,12846.0
138,6,2516.0,1763.0,2205.0,1835.0,2031.0,2204.0,1779.0,1940.0
138,7,1218.0,957.0,1667.0,974.0,1001.0,1050.0,1161.0,1313.0
138,8,2208.0,1976.0,1728.0,1597.0,856.0,2086.0,1903.0,1752.0
139,1,301110.0,220846.0,219916.0,310254.0,84127.0,67974.0,261771.0,262424.0
139,2,100261.0,74321.0,73431.0,104983.0,28335.0,23685.0,87754.0,86930.0
139,3,68576.0,51047.0,49879.0,71123.0,19233.0,16935.0,59610.0,59289.0
139,4,44606.0,36646.0,33489.0,50553.0,11879.0,13539.0,36092.0,38051.0
139,5,9464.0,10715.0,7415.0,14875.0,2729.0,3202.0,5714.0,5484.0
139,6,2786.0,2326.0,1966.0,1827.0,1174.0,1869.0,2233.0,2340.0
139,7,1262.0,1146.0,806.0,824.0,502.0,993.0,963.0,1159.0
139,8,4636.0,715.0,1029.0,1402.0,265.0,457.0,809.0,712.0
140,1,295280.0,316313.0,268169.0,236766.0,280432.0,251940.0,252432.0,252415.0
140,2,98756.0,106483.0,89736.0,79910.0,93959.0,83060.0,84750.0,84316.0
140,3,67214.0,72651.0,61156.0,54273.0,63971.0,56948.0,57714.0,57780.0
140,4,46983.0,49825.0,42690.0,42929.0,44154.0,42954.0,39822.0,41424.0
140,5,13882.0,13090.0,13173.0,15867.0,13101.0,12957.0,11772.0,11709.0
140,6,2176.0,2147.0,1353.0,1565.0,1926.0,2203.0,1909.0,1848.0
140,7,1744.0,1171.0,582.0,841.0,1015.0,1151.0,935.0,855.0
140,8,1127.0,2444.0,841.0,784.0,1017.0,1104.0,1461.0,1399.0
141,1,347431.0,303222.0,253238.0,237183.0,60170.0,186642.0,354654.0,353901.0
141,2,115806.0,102026.0,84839.0,80033.0,20177.0,62645.0,118915.0,117674.0
141,3,78953.0,69537.0,57620.0,54053.0,13513.0,43176.0,80702.0,80331.0
141,4,53372.0,45975.0,40398.0,37055.0,8688.0,31308.0,52180.0,52773.0
141,5,14042.0,10384.0,10819.0,9731.0,2146.0,8199.0,12010.0,11301.0
141,6,2225.0,2007.0,2282.0,1866.0,829.0,1972.0,2410.0,2523.0
141,7,1386.0,1226.0,1075.0,1143.0,376.0,924.0,1520.0,1585.0
141,8,1554.0,4199.0,708.0,995.0,163.0,517.0,946.0,1021.0
142,1,222550.0,312301.0,343060.0,80727.0,277635.0,349314.0,208591.0,208417.0
142,2,74140.0,105266.0,114715.0,27242.0,92848.0,113447.0,70045.0,69155.0
142,3,50695.0,71770.0,77989.0,18495.0,63260.0,79136.0,47942.0,47711.0
142,4,34876.0,48202.0,50601.0,14958.0,40965.0,51209.0,29686.0,31654.0
142,5,8940.0,12215.0,10527.0,5522.0,9508.0,10612.0,5769.0,5874.0
142,6,2406.0,1622.0,1709.0,1445.0,1212.0,2274.0,2544.0,2679.0
142,7,1135.0,760.0,662.0,775.0,421.0,1115.0,1509.0,1542.0
142,8,2381.0,1587.0,413.0,1472.0,358.0,879.0,1517.0,1767.0
143,1,186836.0,219323.0,208305.0,169857.0,169532.0,269696.0,252121.0,252063.0
143,2,62592.0,74001.0,69684.0,57186.0,56866.0,88875.0,84548.0,83823.0
143,3,42579.0,50629.0,47355.0,38942.0,38687.0,61078.0,57560.0,57411.0
143,4,30275.0,35261.0,35654.0,26564.0,26489.0,42691.0,39747.0,41121.0
143,5,8349.0,10223.0,12474.0,7756.0,7962.0,12804.0,12619.0,12050.0
143,6,2602.0,1292.0,2859.0,1908.0,2604.0,2412.0,2108.0,2023.0
143,7,1520.0,670.0,1209.0,890.0,1348.0,1115.0,1048.0,995.0
143,8,1633.0,1289.0,2157.0,1541.0,1750.0,1418.0,1790.0,1747.0
144,1,302137.0,242989.0,312851.0,263697.0,277717.0,193856.0,181386.0,181602.0
144,2,100951.0,81743.0,104901.0,88811.0,93140.0,65386.0,60774.0,60526.0
144,3,68831.0,55869.0,71021.0,59920.0,63282.0,44924.0,41124.0,41194.0
144,4,46625.0,38356.0,48290.0,41146.0,42803.0,33432.0,27854.0,30065.0
144,5,11937.0,9987.0,12074.0,10277.0,11563.0,10011.0,7128.0,7803.0
144,6,2502.0,1858.0,2339.0,2151.0,2287.0,2044.0,1061.0,1376.0
144,7,1158.0,641.0,1030.0,687.0,728.0,1073.0,368.0,612.0
144,8,1462.0,372.0,1533.0,361.0,205.0,1405.0,313.0,608.0
145,1,181966.0,186304.0,329494.0,164967.0,233106.0,317140.0,297737.0,298228.0
145,2,60569.0,62700.0,110362.0,55604.0,78165.0,103549.0,99907.0,98572.0
145,3,41260.0,42988.0,74889.0,37619.0,53315.0,70822.0,68025.0,67320.0
145,4,30650.0,30887.0,52148.0,27741.0,37665.0,50758.0,45765.0,47161.0
145,5,9573.0,9409.0,14581.0,8996.0,12776.0,14833.0,12848.0,12467.0
145,6,3129.0,3030.0,2556.0,3288.0,3328.0,3258.0,3105.0,3244.0
145,7,1506.0,1447.0,1025.0,1526.0,1461.0,830.0,1195.0,1104.0
145,8,1195.0,1060.0,2299.0,1215.0,967.0,1095.0,1060.0,1046.0
146,1,144412.0,291996.0,267884.0,267345.0,354234.0,264233.0,185783.0,186338.0
146,2,48514.0,98195.0,89509.0,90388.0,118389.0,87776.0,62301.0,62028.0
146,3,32962.0,67077.0,60543.0,60908.0,80445.0,60234.0,42320.0,42183.0
146,4,24370.0,45135.0,43481.0,42643.0,53668.0,43852.0,31657.0,33573.0
146,5,6695.0,10704.0,13111.0,12115.0,13191.0,12414.0,10825.0,10496.0
146,6,1389.0,2339.0,1461.0,1932.0,2050.0,1815.0,1302.0,1340.0
146,7,648.0,1254.0,734.0,807.0,1065.0,955.0,541.0,547.0
146,8,210.0,2346.0,1732.0,659.0,1104.0,2217.0,703.0,735.0
147,1,250037.0,261018.0,332167.0,220569.0,184935.0,278769.0,332902.0,333523.0
147,2,83454.0,87781.0,110974.0,74270.0,61989.0,91284.0,111716.0,110609.0
147,3,56942.0,60076.0,75481.0,50494.0,42192.0,62389.0,76191.0,75606.0
147,4,40662.0,40390.0,52159.0,34874.0,29960.0,44428.0,51303.0,51955.0
147,5,13871.0,10723.0,15742.0,9376.0,11224.0,11855.0,14518.0,14004.0
147,6,2908.0,1514.0,2847.0,1534.0,1222.0,2769.0,2851.0,2767.0
147,7,1287.0,754.0,1500.0,729.0,663.0,1573.0,1473.0,1482.0
147,8,1420.0,723.0,899.0,692.0,564.0,1427.0,1233.0,1269.0
148,1,246765.0,276366.0,213381.0,233628.0,234737.0,98408.0,222565.0,222668.0
148,2,82210.0,92973.0,71372.0,78923.0,78631.0,34571.0,74717.0,74574.0
148,3,55986.0,63540.0,48469.0,53177.0,53412.0,24131.0,50788.0,50855.0
148,4,36886.0,42796.0,34900.0,37914.0,36146.0,18914.0,32057.0,34253.0
148,5,7601.0,10153.0,10221.0,10524.0,10076.0,4703.0,6914.0,7221.0
148,6,2403.0,2305.0,2134.0,1752.0,2249.0,1219.0,2511.0,2374.0
148,7,868.0,985.0,1061.0,823.0,1279.0,494.0,1115.0,1190.0
148,8,802.0,787.0,1154.0,827.0,1431.0,564.0,900.0,996.0
149,1,206143.0,261767.0,222711.0,229021.0,325439.0,204179.0,289879.0,290172.0
149,2,69011.0,88260.0,74514.0,77450.0,109041.0,67708.0,97374.0,96085.0
149,3,47044.0,60608.0,50725.0,52699.0,74018.0,46640.0,66520.0,65778.0
149,4,35429.0,42954.0,35706.0,38148.0,50809.0,34458.0,46954.0,47923.0
149,5,13664.0,13744.0,10355.0,12530.0,15677.0,10384.0,15610.0,15277.0
149,6,2087.0,1879.0,2269.0,2692.0,1940.0,2022.0,2493.0,2460.0
149,7,652.0,871.0,1365.0,1338.0,459.0,998.0,801.0,748.0
149,8,578.0,848.0,776.0,927.0,943.0,711.0,647.0,763.0
150,1,346235.0,349721.0,294788.0,454047.0,312143.0,295354.0,307988.0,308404.0
150,2,116114.0,117380.0,99020.0,153177.0,104670.0,99801.0,103289.0,104033.0
150,3,78672.0,79836.0,67022.0,103151.0,70826.0,67964.0,70021.0,70511.0
150,4,52823.0,52744.0,46375.0,69763.0,49940.0,45218.0,47395.0,49352.0
150,5,11462.0,11689.0,10674.0,15924.0,13378.0,8806.0,11492.0,11555.0
150,6,1833.0,2607.0,3178.0,2932.0,2135.0,1710.0,2086.0,2032.0
150,7,1077.0,1174.0,1550.0,1491.0,835.0,1080.0,911.0,949.0
150,8,524.0,2186.0,1869.0,1230.0,771.0,486.0,512.0,481.0
151,1,299326.0,234986.0,322981.0,279191.0,421635.0,366468.0,257177.0,257370.0
151,2,100075.0,78977.0,108169.0,94049.0,141343.0,121037.0,86328.0,86287.0
151,3,68278.0,54163.0,73463.0,63716.0,96066.0,82617.0,58788.0,58901.0
151,4,46841.0,36848.0,47526.0,44432.0,63134.0,56351.0,39530.0,41005.0
151,5,13834.0,11392.0,9476.0,13546.0,15081.0,13834.0,11035.0,10907.0
151,6,2924.0,2802.0,2836.0,2686.0,3957.0,3166.0,2418.0,2396.0
151,7,1162.0,1590.0,1019.0,920.0,1593.0,1031.0,1117.0,1103.0
151,8,729.0,980.0,515.0,551.0,1669.0,1706.0,958.0,966.0
152,1,240536.0,303258.0,277688.0,226427.0,205931.0,252841.0,256026.0,256585.0
152,2,80534.0,102211.0,93028.0,76387.0,69086.0,84214.0,85850.0,84389.0
152,3,54709.0,70101.0,63264.0,51610.0,46908.0,57783.0,58081.0,59225.0
152,4,37911.0,49254.0,42494.0,37460.0,31204.0,41598.0,39626.0,41707.0
152,5,9750.0,14845.0,10158.0,11812.0,8651.0,12118.0,10824.0,10859.0
152,6,2343.0,2539.0,1863.0,1997.0,2042.0,3026.0,2223.0,2292.0
152,7,1285.0,997.0,951.0,977.0,1007.0,1464.0,1126.0,1128.0
152,8,2586.0,2686.0,2590.0,1515.0,2595.0,2358.0,2616.0,2464.0
153,1,251383.0,213515.0,206611.0,377737.0,244948.0,301593.0,264138.0,264132.0
153,2,83832.0,71737.0,69119.0,127677.0,82149.0,99481.0,88647.0,88052.0
153,3,57517.0,49463.0,47022.0,86265.0,55850.0,68224.0,60340.0,60175.0
153,4,41204.0,33382.0,33842.0,57697.0,37009.0,47235.0,39409.0,41471.0
153,5,13638.0,9171.0,10141.0,15464.0,9935.0,12021.0,9331.0,9574.0
153,6,2510.0,2066.0,1340.0,2554.0,2238.0,2553.0,2139.0,2318.0
153,7,1442.0,1272.0,922.0,1439.0,1244.0,1719.0,1382.0,1553.0
153,8,1113.0,879.0,537.0,1250.0,837.0,1321.0,807.0,862.0
154,1,456829.0,354727.0,239524.0,313838.0,276048.0,271818.0,443467.0,444364.0
154,2,152684.0,119303.0,80350.0,105884.0,92607.0,90852.0,148762.0,147088.0
154,3,103962.0,81620.0,54739.0,71717.0,63199.0,63105.0,101261.0,100316.0
154,4,68412.0,56620.0,39553.0,52225.0,42230.0,44877.0,67445.0,67378.0
154,5,14538.0,16055.0,12405.0,17057.0,10972.0,12575.0,17121.0,15810.0
154,6,2814.0,3380.0,2365.0,2366.0,2418.0,2670.0,3022.0,3051.0
154,7,1331.0,1299.0,870.0,995.0,964.0,698.0,1566.0,1626.0
154,8,972.0,1141.0,1429.0,1015.0,547.0,785.0,1170.0,1328.0
155,1,271915.0,140967.0,237737.0,374484.0,286742.0,126180.0,155357.0,155716.0
155,2,90593.0,47484.0,79390.0,126763.0,96066.0,42290.0,52144.0,52018.0
155,3,61958.0,32931.0,54347.0,85897.0,65693.0,29502.0,35689.0,35798.0
155,4,39855.0,21275.0,34760.0,56449.0,43192.0,21295.0,22434.0,25063.0
155,5,8020.0,5012.0,8519.0,13064.0,10898.0,4313.0,5032.0,5283.0
155,6,3329.0,2149.0,3206.0,3097.0,2209.0,2126.0,2596.0,2623.0
155,7,1228.0,911.0,1870.0,1729.0,978.0,751.0,1059.0,1077.0
155,8,880.0,586.0,1101.0,2399.0,569.0,762.0,717.0,777.0
156,1,285839.0,313499.0,395802.0,320324.0,365060.0,297276.0,353290.0,354348.0
156,2,96062.0,105521.0,132793.0,107721.0,122605.0,99323.0,118590.0,118905.0
156,3,65343.0,71996.0,90332.0,73240.0,83370.0,68580.0,80568.0,80890.0
156,4,44920.0,50051.0,60825.0,47358.0,54971.0,47945.0,54493.0,56138.0
156,5,11061.0,13881.0,16228.0,10374.0,13686.0,11616.0,14301.0,13703.0
156,6,1926.0,1906.0,2656.0,2493.0,2825.0,2313.0,2582.0,2608.0
156,7,872.0,1039.0,868.0,998.0,1314.0,1117.0,1135.0,1225.0
156,8,1743.0,1428.0,1251.0,1165.0,1017.0,2029.0,851.0,914.0
157,1,223035.0,267601.0,251679.0,304483.0,289872.0,206875.0,253974.0,254438.0
157,2,74579.0,90292.0,84171.0,102752.0,97208.0,68458.0,85202.0,84938.0
157,3,51174.0,61769.0,57694.0,69754.0,66337.0,47986.0,58144.0,58152.0
157,4,36314.0,43209.0,37343.0,45110.0,44751.0,33417.0,40230.0,42246.0
157,5,10791.0,13685.0,7942.0,10556.0,12906.0,8579.0,12559.0,12642.0
157,6,1940.0,2042.0,2217.0,2248.0,2726.0,1742.0,2921.0,2892.0
157,7,1020.0,778.0,790.0,807.0,1250.0,644.0,1137.0,1087.0
157,8,830.0,1192.0,254.0,441.0,1387.0,567.0,2435.0,2365.0
158,1,285393.0,278557.0,205332.0,181460.0,190710.0,281334.0,288757.0,289132.0
158,2,94286.0,93810.0,68674.0,61247.0,63975.0,91963.0,96895.0,95436.0
158,3,64475.0,64495.0,46682.0,41631.0,43849.0,63068.0,66090.0,65359.0
158,4,44799.0,41737.0,33497.0,27278.0,28538.0,43643.0,42855.0,43679.0
158,5,11212.0,9907.0,10015.0,7084.0,7235.0,9178.0,9435.0,8926.0
158,6,3410.0,2823.0,2649.0,2312.0,3106.0,2162.0,2973.0,2984.0
158,7,1322.0,1297.0,1240.0,995.0,1208.0,1216.0,1265.0,1340.0
158,8,1063.0,2218.0,720.0,801.0,1191.0,1123.0,1410.0,1773.0
159,1,240460.0,271850.0,207496.0,360301.0,261032.0,285707.0,286310.0,286465.0
159,2,80915.0,91531.0,69563.0,121722.0,87397.0,96389.0,95983.0,95268.0
159,3,55524.0,63149.0,47628.0,82724.0,59753.0,65630.0,65631.0,65525.0
159,4,38551.0,44513.0,33168.0,57372.0,38839.0,45251.0,44405.0,45839.0
159,5,9818.0,14720.0,8602.0,16285.0,9004.0,13535.0,12669.0,12206.0
159,6,2544.0,2210.0,2188.0,2849.0,2050.0,2482.0,2468.0,2570.0
159,7,1237.0,1531.0,1061.0,1289.0,950.0,1272.0,1301.0,1503.0
159,8,1048.0,1147.0,543.0,950.0,563.0,2526.0,2276.0,1687.0
